
Date:9/2/2010
Time:14:25:10
Output format: Text
Calculations precision: 256

Initial Quadrature
Quadrature Nodes
(-0.61683759169700680546436134373913e-4,0)	(1.9997581411459940324603727695321,0)
(-0.93431575721909562388664089710529,0)	(1.0682891475516682399882035589103,0)
(-0.94188281504434671215963656482572,0)	(1.060653299950365605361438531559,0)
(-0.94901378788030781546537056232465,0)	(1.0534424919066042032812691256172,0)
(-0.95570163831772262410666389931713,0)	(1.046663699411463718329052495033,0)
(-0.96193976625564337806409159469839,0)	(1.0403234805088818262286781873359,0)
(-0.96772201541493366259099867465491,0)	(1.0344279689511702286984345811504,0)
(-0.97304267941377265926737756785757,0)	(1.0289828682650054339924817460291,0)
(-0.9778965073991650633213341058178,0)	(1.0239934462336350538098470658436,0)
(-0.98227870922889904683017770069379,0)	(1.0194645298006377256176273626495,0)
(-0.9861849601988383009168229170594,0)	(1.0154005004001669435281022943507,0)
(-0.9896114053108828904287394108317,0)	(1.0118052897181964852319644601371,0)
(-0.99255466307738695901304061044067,0)	(1.0086823758888681562814841463695,0)
(-0.99501182885827878362571785823983,0)	(1.0060347801296216396260282615851,0)
(-0.99698047772758984387660616603582,0)	(1.0038650638183617449538143684402,0)
(-0.99845866686656398809888670437102,0)	(1.002175326015490709758001065533,0)
(-0.99944493748098498631978643770072,0)	(1.0009672014332028258388265581966,0)
(-0.99993831624083029931945356386563,0)	(1.0002418588540059675396272304679,0)
(5,0)	(0,0)
Quadrature Weights
0.100000000000000000000000000000000e-1	0.19152503627778729481714023695362e-4
0.100000000000000000000000000000000e-1	0.76535917195282078293353830498412e-4
0.100000000000000000000000000000000e-1	0.17192823542313180755414151226777e-3
0.100000000000000000000000000000000e-1	0.30496040396370185204162959110217e-3
0.100000000000000000000000000000000e-1	0.47511774720069413484845674937757e-3
0.100000000000000000000000000000000e-1	0.6817419594291134395729620029788e-3
0.100000000000000000000000000000000e-1	0.92403365171215283819905930758332e-3
0.100000000000000000000000000000000e-1	0.12010554445616951556720501298805e-2
0.100000000000000000000000000000000e-1	0.1511735594477450417350486617374e-2
0.100000000000000000000000000000000e-1	0.1854872140314353874112824379381e-2
0.100000000000000000000000000000000e-1	0.22291375534367346452974449986883e-2
0.100000000000000000000000000000000e-1	0.2633083873668711873373861573728e-2
0.100000000000000000000000000000000e-1	0.30651483111708240542674307836101e-2
0.100000000000000000000000000000000e-1	0.35236592925703191252827506031647e-2
0.100000000000000000000000000000000e-1	0.40068429279538017830095170519723e-2
0.100000000000000000000000000000000e-1	0.45128298737026998032187785390431e-2
0.100000000000000000000000000000000e-1	0.50396625646205721673104387879528e-2
0.100000000000000000000000000000000e-1	0.55853027873725634052112289112356e-2
0.100000000000000000000000000000000e-1	0.61476395659368381766620358256651e-2
0.100000000000000000000000000000000e-1	0.6724497328560716374981386365331e-2
0.100000000000000000000000000000000e-1	0.73136443246251420381972015953534e-2
0.100000000000000000000000000000000e-1	0.79128012588542725579276686117543e-2
0.100000000000000000000000000000000e-1	0.85196501094661086289855829552189e-2
0.100000000000000000000000000000000e-1	0.91318430961484532297635262940095e-2
0.100000000000000000000000000000000e-1	0.97470117631648428315826193392198e-2
0.100000000000000000000000000000000e-1	0.1036277614244967853860976952651e-1
0.100000000000000000000000000000000e-1	0.10976753961242322184693960097606e-1
0.100000000000000000000000000000000e-1	0.11586569858637609810513317082692e-1
0.100000000000000000000000000000000e-1	0.12189864575395739057747606004036e-1
0.100000000000000000000000000000000e-1	0.12784304081457941304479585605906e-1
0.100000000000000000000000000000000e-1	0.13367588605855353583142761082965e-1
0.100000000000000000000000000000000e-1	0.13937461534076127070575731339849e-1
0.100000000000000000000000000000000e-1	0.14491718138468587273930078369776e-1
0.100000000000000000000000000000000e-1	0.15028214107904212116550638747085e-1
0.100000000000000000000000000000000e-1	0.15544873843700818895261169057343e-1
0.100000000000000000000000000000000e-1	0.16039698489710644924392840526486e-1
0.100000000000000000000000000000000e-1	0.16510773665506471065180229754202e-1
0.100000000000000000000000000000000e-1	0.16956276872747593332917458422848e-1
0.100000000000000000000000000000000e-1	0.17374484546071851451622157493001e-1
0.100000000000000000000000000000000e-1	0.17763778721235182854701451904968e-1
0.100000000000000000000000000000000e-1	0.18122653294700965597916381698997e-1
0.100000000000000000000000000000000e-1	0.18449719850462015049738543387915e-1
0.100000000000000000000000000000000e-1	0.18743713031552392014232294542234e-1
0.100000000000000000000000000000000e-1	0.1900349543546768660933310520127e-1
0.100000000000000000000000000000000e-1	0.19228062014554347841733034732097e-1
0.100000000000000000000000000000000e-1	0.19416543964343807413512329452485e-1
0.100000000000000000000000000000000e-1	0.19568212084788188411248228512137e-1
0.100000000000000000000000000000000e-1	0.19682479601393630898494489869601e-1
0.100000000000000000000000000000000e-1	0.19758904435336817628554434345882e-1
0.100000000000000000000000000000000e-1	0.19797190913782060048720252862023e-1
0.100000000000000000000000000000000e-1	0.19797190913782060048720252862023e-1
0.100000000000000000000000000000000e-1	0.19758904435336817628554434345882e-1
0.100000000000000000000000000000000e-1	0.19682479601393630898494489869601e-1
0.100000000000000000000000000000000e-1	0.19568212084788188411248228512137e-1
0.100000000000000000000000000000000e-1	0.19416543964343807413512329452485e-1
0.100000000000000000000000000000000e-1	0.19228062014554347841733034732097e-1
0.100000000000000000000000000000000e-1	0.1900349543546768660933310520127e-1
0.100000000000000000000000000000000e-1	0.18743713031552392014232294542234e-1
0.100000000000000000000000000000000e-1	0.18449719850462015049738543387915e-1
0.100000000000000000000000000000000e-1	0.18122653294700965597916381698997e-1
0.100000000000000000000000000000000e-1	0.17763778721235182854701451904968e-1
0.100000000000000000000000000000000e-1	0.17374484546071851451622157493001e-1
0.100000000000000000000000000000000e-1	0.16956276872747593332917458422848e-1
0.100000000000000000000000000000000e-1	0.16510773665506471065180229754202e-1
0.100000000000000000000000000000000e-1	0.16039698489710644924392840526486e-1
0.100000000000000000000000000000000e-1	0.15544873843700818895261169057343e-1
0.100000000000000000000000000000000e-1	0.15028214107904212116550638747085e-1
0.100000000000000000000000000000000e-1	0.14491718138468587273930078369776e-1
0.100000000000000000000000000000000e-1	0.13937461534076127070575731339849e-1
0.100000000000000000000000000000000e-1	0.13367588605855353583142761082965e-1
0.100000000000000000000000000000000e-1	0.12784304081457941304479585605906e-1
0.100000000000000000000000000000000e-1	0.12189864575395739057747606004036e-1
0.100000000000000000000000000000000e-1	0.11586569858637609810513317082692e-1
0.100000000000000000000000000000000e-1	0.10976753961242322184693960097606e-1
0.100000000000000000000000000000000e-1	0.1036277614244967853860976952651e-1
0.100000000000000000000000000000000e-1	0.97470117631648428315826193392198e-2
0.100000000000000000000000000000000e-1	0.91318430961484532297635262940095e-2
0.100000000000000000000000000000000e-1	0.85196501094661086289855829552189e-2
0.100000000000000000000000000000000e-1	0.79128012588542725579276686117543e-2
0.100000000000000000000000000000000e-1	0.73136443246251420381972015953534e-2
0.100000000000000000000000000000000e-1	0.6724497328560716374981386365331e-2
0.100000000000000000000000000000000e-1	0.61476395659368381766620358256651e-2
0.100000000000000000000000000000000e-1	0.55853027873725634052112289112356e-2
0.100000000000000000000000000000000e-1	0.50396625646205721673104387879528e-2
0.100000000000000000000000000000000e-1	0.45128298737026998032187785390431e-2
0.100000000000000000000000000000000e-1	0.40068429279538017830095170519723e-2
0.100000000000000000000000000000000e-1	0.35236592925703191252827506031647e-2
0.100000000000000000000000000000000e-1	0.30651483111708240542674307836101e-2
0.100000000000000000000000000000000e-1	0.2633083873668711873373861573728e-2
0.100000000000000000000000000000000e-1	0.22291375534367346452974449986883e-2
0.100000000000000000000000000000000e-1	0.1854872140314353874112824379381e-2
0.100000000000000000000000000000000e-1	0.1511735594477450417350486617374e-2
0.100000000000000000000000000000000e-1	0.12010554445616951556720501298805e-2
0.100000000000000000000000000000000e-1	0.92403365171215283819905930758332e-3
0.100000000000000000000000000000000e-1	0.6817419594291134395729620029788e-3
0.100000000000000000000000000000000e-1	0.47511774720069413484845674937757e-3
0.100000000000000000000000000000000e-1	0.30496040396370185204162959110217e-3
0.100000000000000000000000000000000e-1	0.17192823542313180755414151226777e-3
0.100000000000000000000000000000000e-1	0.76535917195282078293353830498412e-4
0.100000000000000000000000000000000e-1	0.19152503627778729481714023695362e-4
0.100000000000000000000000000000000	0

Vector_Stieltjes_procedure ...
0	0	-0.51263636363636363636363636363596e-258	1
0	2.6136363636363636363636363636364	-0.29371642310801261596469031197904	1
11.847213378577760246271349679036	-7.991203581406303943625663781186	6.2779329345884681027254579951488	1
-0.32077743749960487460881028394903	-0.48301246526970484723916565315659	1.2599092856402098172413672642241	1
0.99435804496279378745571174733341	0.49324118524386703136414950619588	-0.33202745820267099124294177529707	1
0.11445051081995067112594846349355	0.1328319721001065035434362729601	1.4624753223536499742744335669279	1
-0.13301072525618731300689178110621	0.134712561535860137138024861389	-0.45882325179697873690619559540961	1
0.12247174962083995460670539247322	0.12763661571413972606180346361018	1.4660472942714611068760242757335	1
-0.12369974563554922276871922894998	0.12808451531875604088032674089722	-0.46573615027778602525495104156467	1
0.12289706676119684249952756316623	0.12724629371713581348657572861779	1.466466715245369459321105922399	1
-0.12301810161224415039415088904078	0.12729842005942477996935096097163	-0.4664363040298221620979103669366	1
0.1229399485549111405039106806367	0.12720837134039324668928146905436	1.4665115493136926236035988671476	1
-0.12295233076703744252563863321246	0.12721423397477672979762542283042	-0.46650842958628822554135032859098	1
0.12294435238912440484081063184683	0.12720450517438893877578104026275	1.4665163779477573874498303917645	1
-0.12294565612716140668976725923027	0.12720515983320163581986414284876	-0.46651604846623157067917771056912	1
0.12294481662992586433949699606089	0.12720409874979917098552018252056	1.4665169034115512306897886400979	1
-0.12294495660741365051114697729545	0.12720417189581611900702644137531	-0.46651686794177734277850960631465	1
0.12294486649057036083081769274788	0.12720405515185983994474321465574	1.4665169611279198025482001132032	1
-0.12294488173034615483933297982778	0.12720406334736351903354803912397	-0.4665169572575263550447343750912	1
0.12294487191910260635779458117762	0.12720405040778208101697499276287	1.466516967516712533888247629192	1
-0.12294487359564160328246526005443	0.1272040513290660341492416217403	-0.46651696709012348769197850584075	1
0.12294487251622489886322686360276	0.12720404988606852502314934921419	1.466516968228437827324700775764	1
-0.12294487270214913840552080470481	0.12720404998996997963821915168971	-0.46651696818105462799693957225172	1
0.1229448725824325616169375942598	0.1272040498282260561499180162782	1.4665169683081466264230585805711	1
-0.1229448726031830508293791210473	0.12720404983997926032181074048231	-0.46651696830285112720370744980052	1
0.1229448725898203738153698342104	0.1272040498217715782285442599555	1.466516968317113206631206890917	1
-0.12294487259214831171039706532582	0.12720404982310471079602937789568	-0.46651696831651842458319447482608	1
0.12294487259064902951925527753832	0.12720404982104756630849246510076	1.4665169683181256688037904283288	1
-0.12294487259091131718205650531068	0.12720404982119914950033852320684	-0.46651696831805858690662022468918	1
0.122944872590742376255782646162	0.12720404982096600067799197371744	1.4665169683182403591006120341011	1
-0.12294487259077203491769630292503	0.12720404982098327408646504264574	-0.46651696831823276694393489476707	1
0.12294487259075292974593134993512	0.12720404982095677824596224483276	1.4665169683182533871864172941295	1
-0.12294487259075629378527789976311	0.12720404982095875046627653519642	-0.46651696831825252536885503185271	1
0.1229448725907541265804450275419	0.12720404982095573225834481728369	1.4665169683182548706806228063252	1
-0.12294487259075450916049992879669	0.12720404982095595783621972805953	-0.46651696831825477260090049159752	1
0.12294487259075426267132978228391	0.12720404982095561330830260659224	1.4665169683182550399642244416709	1
-0.12294487259075430628137819063739	0.12720404982095563915027293412299	-0.46651696831825502877721512587267	1
0.12294487259075427818204802729665	0.12720404982095559974986524412464	1.4665169683182550593178160001987	1
-0.12294487259075428316322435625207	0.12720404982095560271453863390013	-0.46651696831825505803931062504739	1
0.12294487259075427995346376081231	0.12720404982095559820126655126186	1.4665169683182550615341576428878	1
-0.12294487259075428052344070529544	0.12720404982095559854182575895088	-0.46651696831825506138778911027891	1
0.12294487259075428015613557507279	0.12720404982095559802407189581967	1.4665169683182550617883512953161	1
-0.1229448725907542802214603556812	0.12720404982095559806323909721006	-0.46651696831825506177156835890228	1
0.12294487259075428017936109166402	0.12720404982095559800376424849619	1.4665169683182550618175444463779	1
-0.12294487259075428018685869084281	0.12720404982095559800827368559062	-0.46651696831825506181561739104087	1
0.1229448725907542801820265047108	0.12720404982095559800143350871045	1.4665169683182550618209012810169	1
-0.12294487259075428018288815066221	0.12720404982095559800195320902726	-0.46651696831825506182067973322695	1
0.12294487259075428018233279217675	0.12720404982095559800116565871251	1.4665169683182550618212877044635	1
-0.12294487259075428018243193132677	0.12720404982095559800122560743864	-0.46651696831825506182126220465921	1
0.12294487259075428018236802979428	0.12720404982095559800113484100737	1.4665169683182550618213322331171	1
-0.12294487259075428018237944872941	0.12720404982095559800114176206713	-0.46651696831825506182132929507235	1
0.12294487259075428018237208815418	0.12720404982095559800113129145225	1.4665169683182550618213373690746	1
-0.1229448725907542801823734046828	0.12720404982095559800113209110892	-0.46651696831825506182133703023542	1
0.12294487259075428018237255601994	0.12720404982095559800113088221741	1.466516968318255061821337961968	1
-0.12294487259075428018237270794324	0.12720404982095559800113097467624	-0.46651696831825506182133792285612	1
0.12294487259075428018237261000623	0.12720404982095559800113083499357	1.4665169683182550618213380304658	1
-0.12294487259075428018237262755219	0.12720404982095559800113084569114	-0.46651696831825506182133802594748	1
0.1229448725907542801823726162408	0.12720404982095559800113082953964	1.4665169683182550618213380383852	1
-0.12294487259075428018237261826877	0.12720404982095559800113083077814	-0.46651696831825506182133803786288	1
0.12294487259075428018237261696135	0.12720404982095559800113082890928	1.4665169683182550618213380393015	1
-0.1229448725907542801823726171959	0.12720404982095559800113082905275	-0.46651696831825506182133803924104	1
0.12294487259075428018237261704468	0.12720404982095559800113082883637	1.4665169683182550618213380394075	1
-0.12294487259075428018237261707183	0.127204049820955598001130828853	-0.46651696831825506182133803940055	1
0.12294487259075428018237261705432	0.12720404982095559800113082882794	1.4665169683182550618213380394198	1
-0.12294487259075428018237261705747	0.12720404982095559800113082882986	-0.46651696831825506182133803941902	1
0.12294487259075428018237261705544	0.12720404982095559800113082882696	1.4665169683182550618213380394213	1
-0.12294487259075428018237261705581	0.12720404982095559800113082882718	-0.46651696831825506182133803942116	1
0.12294487259075428018237261705557	0.12720404982095559800113082882685	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705561	0.12720404982095559800113082882687	-0.46651696831825506182133803942141	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882684	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	1
0.12294487259075428018237261705559	0.12720404982095559800113082882683	1.4665169683182550618213380394214	1
-0.12294487259075428018237261705559	0.12720404982095559800113082882683	-0.46651696831825506182133803942144	0
Matrix from Quadrature
-0.51263636363636363636363636363596e-258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6136363636363636363636363636364	-0.29371642310801261596469031197904	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.847213378577760246271349679036	-7.991203581406303943625663781186	6.2779329345884681027254579951488	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.32077743749960487460881028394903	-0.48301246526970484723916565315659	1.2599092856402098172413672642241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.99435804496279378745571174733341	0.49324118524386703136414950619588	-0.33202745820267099124294177529707	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.11445051081995067112594846349355	0.1328319721001065035434362729601	1.4624753223536499742744335669279	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.13301072525618731300689178110621	0.134712561535860137138024861389	-0.45882325179697873690619559540961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.12247174962083995460670539247322	0.12763661571413972606180346361018	1.4660472942714611068760242757335	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-0.12369974563554922276871922894998	0.12808451531875604088032674089722	-0.46573615027778602525495104156467	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
