
Date:3/2/2010
Time:14:33:29
Output format: Text
Calculations precision: 64

Initial Quadrature
Quadrature Nodes
(-0.8806246412,0.0000000000)	(-0.2612492824,0.0000000000)	(0.6193753588,0.0000000000)
(-0.8872557045,0.0000000000)	(-0.2745114090,0.0000000000)	(0.6127442955,0.0000000000)
(-0.8937513130,0.0000000000)	(-0.2875026260,0.0000000000)	(0.6062486870,0.0000000000)
(-0.9001050563,0.0000000000)	(-0.3002101127,0.0000000000)	(0.5998949437,0.0000000000)
(-0.9063106641,0.0000000000)	(-0.3126213282,0.0000000000)	(0.5936893359,0.0000000000)
(-0.9123620121,0.0000000000)	(-0.3247240242,0.0000000000)	(0.5876379879,0.0000000000)
(-0.9182531284,0.0000000000)	(-0.3365062568,0.0000000000)	(0.5817468716,0.0000000000)
(-0.9239781991,0.0000000000)	(-0.3479563983,0.0000000000)	(0.5760218009,0.0000000000)
(-0.9295315744,0.0000000000)	(-0.3590631489,0.0000000000)	(0.5704684256,0.0000000000)
(-0.9349077737,0.0000000000)	(-0.3698155475,0.0000000000)	(0.5650922263,0.0000000000)
(-0.9401014914,0.0000000000)	(-0.3802029828,0.0000000000)	(0.5598985086,0.0000000000)
(-0.9451076018,0.0000000000)	(-0.3902152037,0.0000000000)	(0.5548923982,0.0000000000)
(-0.9499211646,0.0000000000)	(-0.3998423292,0.0000000000)	(0.5500788354,0.0000000000)
(-0.9545374294,0.0000000000)	(-0.4090748587,0.0000000000)	(0.5454625706,0.0000000000)
(-0.9589518403,0.0000000000)	(-0.4179036807,0.0000000000)	(0.5410481597,0.0000000000)
(-0.9631600411,0.0000000000)	(-0.4263200822,0.0000000000)	(0.5368399589,0.0000000000)
(-0.9671578786,0.0000000000)	(-0.4343157572,0.0000000000)	(0.5328421214,0.0000000000)
(-0.9709414075,0.0000000000)	(-0.4418828150,0.0000000000)	(0.5290585925,0.0000000000)
(-0.9745068939,0.0000000000)	(-0.4490137879,0.0000000000)	(0.5254931061,0.0000000000)
(-0.9778508192,0.0000000000)	(-0.4557016383,0.0000000000)	(0.5221491808,0.0000000000)
(-0.9809698831,0.0000000000)	(-0.4619397663,0.0000000000)	(0.5190301169,0.0000000000)
(-0.9838610077,0.0000000000)	(-0.4677220154,0.0000000000)	(0.5161389923,0.0000000000)
(-0.9865213397,0.0000000000)	(-0.4730426794,0.0000000000)	(0.5134786603,0.0000000000)
(-0.9889482537,0.0000000000)	(-0.4778965074,0.0000000000)	(0.5110517463,0.0000000000)
(-0.9911393546,0.0000000000)	(-0.4822787092,0.0000000000)	(0.5088606454,0.0000000000)
(-0.9930924801,0.0000000000)	(-0.4861849602,0.0000000000)	(0.5069075199,0.0000000000)
(-0.9948057027,0.0000000000)	(-0.4896114053,0.0000000000)	(0.5051942973,0.0000000000)
(-0.9962773315,0.0000000000)	(-0.4925546631,0.0000000000)	(0.5037226685,0.0000000000)
(-0.9975059144,0.0000000000)	(-0.4950118289,0.0000000000)	(0.5024940856,0.0000000000)
(-0.9984902389,0.0000000000)	(-0.4969804777,0.0000000000)	(0.5015097611,0.0000000000)
(-0.9992293334,0.0000000000)	(-0.4984586669,0.0000000000)	(0.5007706666,0.0000000000)
(-0.9997224687,0.0000000000)	(-0.4994449375,0.0000000000)	(0.5002775313,0.0000000000)
(-0.9999691581,0.0000000000)	(-0.4999383162,0.0000000000)	(0.5000308419,0.0000000000)
Quadrature Weights
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000
0.01000000000	0.01000000000	0.01000000000

Vector_Stieltjes_procedure ...
0.0000000000	0.0000000000	0.0000000000	-0.7500000000	1.000000000
0.0000000000	0.0000000000	0.03125000000	0.7500000000	1.000000000
0.0000000000	-0.04687500000	-0.4687500000	-5.465322966	1.000000000
-0.2058940453	-2.163432640	-28.82230959	5.475864904	1.000000000
0.1724882689	2.024499012	-0.4400203302	-0.7676985455	1.000000000
-0.1958256038	0.04604656412	0.02054108641	0.7028491328	1.000000000
-0.002228871133	-0.02949237030	0.03786936312	-0.7218763685	1.000000000
0.007259631554	0.02751305555	0.01726734090	0.7870249182	1.000000000
-0.001536764541	-0.02701704082	-0.3608147680	-6.077878306	1.000000000
-0.1324704703	-1.881865378	-35.97924575	6.076318743	1.000000000
0.1150688497	2.007682433	-0.3846212238	-0.7819625964	1.000000000
-0.1424577842	0.02901910442	0.01601326458	0.7227827348	1.000000000
-0.001622342822	-0.02723924886	0.03553954115	-0.7261539239	1.000000000
0.005888625099	0.02681869542	0.01664633219	0.7857718412	1.000000000
-0.001488188687	-0.02720884472	-0.3794963462	-6.463232789	1.000000000
-0.1435816405	-2.127231002	-40.80341636	6.462445782	1.000000000
0.1240678985	2.180361701	-0.3888567061	-0.7837593496	1.000000000
-0.1478609151	0.02801209250	0.01672138977	0.7258999645	1.000000000
-0.001518878204	-0.02669725865	0.03497538699	-0.7274777999	1.000000000
0.005555171536	0.02650311658	0.01708343865	0.7856246638	1.000000000
-0.001460787605	-0.02717604413	-0.3863742668	-6.642273941	1.000000000
-0.1480895413	-2.235596614	-43.14579287	6.641806786	1.000000000
0.1280122433	2.267359908	-0.3917965277	-0.7844552831	1.000000000
-0.1506230645	0.02763747083	0.01711631428	0.7272145185	1.000000000
-0.001478871789	-0.02645441040	0.03471647536	-0.7281719166	1.000000000
0.005407015494	0.02633640460	0.01736435187	0.7856176247	1.000000000
-0.001444892409	-0.02712885616	-0.3899851192	-6.745393697	1.000000000
-0.1505182980	-2.297035054	-44.52377687	6.745076053	1.000000000
0.1302453640	2.319132176	-0.3936910758	-0.7848182703	1.000000000
-0.1522665539	0.02744193322	0.01735622060	0.7279435503	1.000000000
-0.001457547929	-0.02631600096	0.03456616336	-0.7286055148	1.000000000
0.005323561010	0.02623387551	0.01754502859	0.7856376786	1.000000000
-0.001434558368	-0.02708865148	-0.3922116658	-6.812508187	1.000000000
-0.1520392597	-2.336674920	-45.43195773	6.812273031	1.000000000
0.1316831267	2.353412671	-0.3949870941	-0.7850393314	1.000000000
-0.1533555898	0.02732185925	0.01751583491	0.7284080219	1.000000000
-0.001444241778	-0.02622643304	0.03446756864	-0.7289032272	1.000000000
0.005270077618	0.02616452875	0.01766865248	0.7856618475	1.000000000
-0.001427304278	-0.02705638043	-0.3937218746	-6.859703965	1.000000000
-0.1530825861	-2.364390781	-46.07595479	6.859519763	1.000000000
0.1326861846	2.377773332	-0.3959234697	-0.7851875137	1.000000000
-0.1541303408	0.02724063202	0.01762928925	0.7287301600	1.000000000
-0.001435127417	-0.02616368761	0.03439779633	-0.7291205709	1.000000000
0.005232894471	0.02611451849	0.01775790738	0.7856846061	1.000000000
-0.001421931687	-0.02703048334	-0.3948134432	-6.894715335	1.000000000
-0.1538433245	-2.384867165	-46.55654917	6.894565198	1.000000000
0.1334257434	2.395972138	-0.3966297362	-0.7852935349	1.000000000
-0.1547097640	0.02718202408	0.01771394280	0.7289668280	1.000000000
-0.001428486093	-0.02611726955	0.03434577486	-0.7292863141	1.000000000
0.005205551169	0.02607675262	0.01782513723	0.7857047550	1.000000000
-0.001417792399	-0.02700943805	-0.3956391997	-6.921726758	1.000000000
-0.1544228620	-2.400616089	-46.92899277	6.921600748	1.000000000
0.1339935471	2.410083105	-0.3971806858	-0.7853730509	1.000000000
-0.1551594874	0.02713774127	0.01777947225	0.7291481155	1.000000000
-0.001423428296	-0.02608153313	0.03430547562	-0.7294169193	1.000000000
0.005184600739	0.02604722694	0.01787749608	0.7857222832	1.000000000
-0.001414505332	-0.02699207867	-0.3962856680	-6.943201597	1.000000000
-0.1548791836	-2.413106785	-47.22612967	6.943093444	1.000000000
0.1344431859	2.421343847	-0.3976221443	-0.7854348500	1.000000000
-0.1555186892	0.02710310292	0.01783167511	0.7292914537	1.000000000
-0.001419446479	-0.02605316873	0.03427332864	-0.7295225052	1.000000000
0.005168037029	0.02602351075	0.01791937694	0.7857374902	1.000000000
-0.001411831783	-0.02697755255	-0.3968055036	-6.960685186	1.000000000
-0.1552478795	-2.423256343	-47.46871795	6.960590712	1.000000000
0.1348080601	2.430538387	-0.3979836368	-0.7854842357	1.000000000
-0.1558122071	0.02707526735	0.01787422873	0.7294076444	1.000000000
-0.001416229523	-0.02603010697	0.03424708277	-0.7296096401	1.000000000
0.005154613435	0.02600404342	0.01795361288	0.7857507230	1.000000000
-0.001409614601	-0.02696523768	-0.3972325854	-6.975196327	1.000000000
-0.1555520179	-2.431666977	-47.67052402	6.975112625	1.000000000
0.1351100685	2.438187441	-0.3982849996	-0.7855245932	1.000000000
-0.1560565515	0.02705240949	0.01790957521	0.7295037415	1.000000000
-0.001413575933	-0.02601098717	0.03422524716	-0.7296827757	1.000000000
0.005143514651	0.02598777723	0.01798210745	0.7857622980	1.000000000
-0.001407746100	-0.02695467547	-0.3975896993	-6.987434071	1.000000000
-0.1558072128	-2.438750557	-47.84103915	6.987359047	1.000000000
0.1353641661	2.444650362	-0.3985400342	-0.7855581829	1.000000000
-0.1562631259	0.02703330356	0.01793939860	0.7295845475	1.000000000
-0.001411349391	-0.02599487773	0.03420679484	-0.7297450370	1.000000000
0.005134185050	0.02597398271	0.01800618450	0.7857724835	1.000000000
-0.001406150006	-0.02694552278	-0.3978927338	-6.997894098	1.000000000
-0.1560244129	-2.444798337	-47.98702022	6.997826196	1.000000000
0.1355809137	2.450183133	-0.3987586318	-0.7855865708	1.000000000
-0.1564400605	0.02701709576	0.01796489723	0.7296534461	1.000000000
-0.001409454338	-0.02598111928	0.03419099511	-0.7297986827	1.000000000
0.005126232953	0.02596213633	0.01802679207	0.7857815008	1.000000000
-0.001404770788	-0.02693751887	-0.3981531063	-7.006937689	1.000000000
-0.1562115248	-2.450022118	-48.11340862	7.006875730	1.000000000
0.1357679813	2.454973036	-0.3989480624	-0.7856108752	1.000000000
-0.1565933080	0.02700317309	0.01798694670	0.7297128908	1.000000000
-0.001407821782	-0.02596923200	0.03417731376	-0.7298453860	1.000000000
0.005119374325	0.02595185267	0.01804462625	0.7857895308	1.000000000
-0.001403567047	-0.02693046260	-0.3983792317	-7.014834406	1.000000000
-0.1563744013	-2.454579620	-48.22390182	7.014777472	1.000000000
0.1359310735	2.459160248	-0.3991137867	-0.7856319161	1.000000000
-0.1567273267	0.02699108406	0.01800620156	0.7297647037	1.000000000
-0.001406400655	-0.02595885836	0.03416535115	-0.7298864132	1.000000000
0.005113398182	0.02594284166	0.01806020934	0.7857967215	1.000000000
-0.001402507293	-0.02692419665	-0.3985774491	-7.021789468	1.000000000
-0.1565174686	-2.458590712	-48.32132175	7.021736835	0.0000000000
Matrix from Quadrature
-0.7500000000	1.000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.03125000000	0.7500000000	1.000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-0.04687500000	-0.4687500000	-5.465322966	1.000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-0.2058940453	-2.163432640	-28.82230959	5.475864904	1.000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
